id;name;geoid;geoname;value;datetime
634;Precio Banda de regulación secundaria;;;10.57;2017-01-09T12:00:00+01:00
634;Precio Banda de regulación secundaria;;;6.17;2017-01-09T13:00:00+01:00
634;Precio Banda de regulación secundaria;;;11.22;2017-01-09T14:00:00+01:00
634;Precio Banda de regulación secundaria;;;12;2017-01-09T15:00:00+01:00
634;Precio Banda de regulación secundaria;;;8.07;2017-01-09T16:00:00+01:00
634;Precio Banda de regulación secundaria;;;10.1;2017-01-09T17:00:00+01:00
634;Precio Banda de regulación secundaria;;;11.96;2017-01-09T18:00:00+01:00
634;Precio Banda de regulación secundaria;;;12.22;2017-01-09T19:00:00+01:00
634;Precio Banda de regulación secundaria;;;12.3;2017-01-09T20:00:00+01:00
634;Precio Banda de regulación secundaria;;;13.99;2017-01-09T21:00:00+01:00
634;Precio Banda de regulación secundaria;;;19.59;2017-01-09T22:00:00+01:00
634;Precio Banda de regulación secundaria;;;16.84;2017-01-09T23:00:00+01:00
634;Precio Banda de regulación secundaria;;;25.9;2017-01-10T00:00:00+01:00
634;Precio Banda de regulación secundaria;;;30.37;2017-01-10T01:00:00+01:00
634;Precio Banda de regulación secundaria;;;29.97;2017-01-10T02:00:00+01:00
634;Precio Banda de regulación secundaria;;;38.57;2017-01-10T03:00:00+01:00
634;Precio Banda de regulación secundaria;;;22.02;2017-01-10T04:00:00+01:00
634;Precio Banda de regulación secundaria;;;27;2017-01-10T05:00:00+01:00
634;Precio Banda de regulación secundaria;;;27.63;2017-01-10T06:00:00+01:00
634;Precio Banda de regulación secundaria;;;21.9;2017-01-10T07:00:00+01:00
634;Precio Banda de regulación secundaria;;;21.9;2017-01-10T08:00:00+01:00
634;Precio Banda de regulación secundaria;;;17.1;2017-01-10T09:00:00+01:00
634;Precio Banda de regulación secundaria;;;15.49;2017-01-10T10:00:00+01:00
634;Precio Banda de regulación secundaria;;;12.29;2017-01-10T11:00:00+01:00
634;Precio Banda de regulación secundaria;;;12.93;2017-01-10T12:00:00+01:00
634;Precio Banda de regulación secundaria;;;13.71;2017-01-10T13:00:00+01:00
634;Precio Banda de regulación secundaria;;;21.76;2017-01-10T14:00:00+01:00
634;Precio Banda de regulación secundaria;;;16.9;2017-01-10T15:00:00+01:00
634;Precio Banda de regulación secundaria;;;18.6;2017-01-10T16:00:00+01:00
634;Precio Banda de regulación secundaria;;;17.89;2017-01-10T17:00:00+01:00
634;Precio Banda de regulación secundaria;;;18.67;2017-01-10T18:00:00+01:00
634;Precio Banda de regulación secundaria;;;16.73;2017-01-10T19:00:00+01:00
634;Precio Banda de regulación secundaria;;;11.93;2017-01-10T20:00:00+01:00
634;Precio Banda de regulación secundaria;;;16.61;2017-01-10T21:00:00+01:00
634;Precio Banda de regulación secundaria;;;18.1;2017-01-10T22:00:00+01:00
634;Precio Banda de regulación secundaria;;;21.5;2017-01-10T23:00:00+01:00
634;Precio Banda de regulación secundaria;;;30;2017-01-11T00:00:00+01:00
634;Precio Banda de regulación secundaria;;;40;2017-01-11T01:00:00+01:00
634;Precio Banda de regulación secundaria;;;35;2017-01-11T02:00:00+01:00
634;Precio Banda de regulación secundaria;;;30;2017-01-11T03:00:00+01:00
634;Precio Banda de regulación secundaria;;;20;2017-01-11T04:00:00+01:00
634;Precio Banda de regulación secundaria;;;20;2017-01-11T05:00:00+01:00
634;Precio Banda de regulación secundaria;;;43.1;2017-01-11T06:00:00+01:00
634;Precio Banda de regulación secundaria;;;34.6;2017-01-11T07:00:00+01:00
634;Precio Banda de regulación secundaria;;;19.21;2017-01-11T08:00:00+01:00
634;Precio Banda de regulación secundaria;;;14.3;2017-01-11T09:00:00+01:00
634;Precio Banda de regulación secundaria;;;9;2017-01-11T10:00:00+01:00
634;Precio Banda de regulación secundaria;;;9;2017-01-11T11:00:00+01:00
634;Precio Banda de regulación secundaria;;;10.44;2017-01-11T12:00:00+01:00
634;Precio Banda de regulación secundaria;;;10.4;2017-01-11T13:00:00+01:00
634;Precio Banda de regulación secundaria;;;10.34;2017-01-11T14:00:00+01:00
634;Precio Banda de regulación secundaria;;;10.16;2017-01-11T15:00:00+01:00
634;Precio Banda de regulación secundaria;;;11;2017-01-11T16:00:00+01:00
634;Precio Banda de regulación secundaria;;;12.2;2017-01-11T17:00:00+01:00
634;Precio Banda de regulación secundaria;;;7;2017-01-11T18:00:00+01:00
634;Precio Banda de regulación secundaria;;;6.5;2017-01-11T19:00:00+01:00
634;Precio Banda de regulación secundaria;;;9.7;2017-01-11T20:00:00+01:00
634;Precio Banda de regulación secundaria;;;11;2017-01-11T21:00:00+01:00
634;Precio Banda de regulación secundaria;;;12.94;2017-01-11T22:00:00+01:00
634;Precio Banda de regulación secundaria;;;17.19;2017-01-11T23:00:00+01:00
634;Precio Banda de regulación secundaria;;;21.77;2017-01-12T00:00:00+01:00
634;Precio Banda de regulación secundaria;;;20.67;2017-01-12T01:00:00+01:00
634;Precio Banda de regulación secundaria;;;15.54;2017-01-12T02:00:00+01:00
634;Precio Banda de regulación secundaria;;;22.63;2017-01-12T03:00:00+01:00
634;Precio Banda de regulación secundaria;;;13.8;2017-01-12T04:00:00+01:00
634;Precio Banda de regulación secundaria;;;14.3;2017-01-12T05:00:00+01:00
634;Precio Banda de regulación secundaria;;;28.5;2017-01-12T06:00:00+01:00
